domain,sub,framing,condition,intervention,category,sample_id,scalar,extraction_status,thinking_length
creative,,editorial,author_ai,structured_output,structured,2,4.0,clean,2520
creative,,editorial,author_ai,structured_output,structured,1,3.0,clean,2542
creative,,editorial,author_ai,structured_output,structured,0,3.0,clean,2771
creative,,editorial,author_ai,structured_output,structured,4,4.0,clean,2070
creative,,editorial,author_ai,structured_output,structured,5,3.0,clean,2333
creative,,editorial,author_ai,structured_output,structured,8,3.0,clean,2491
creative,,editorial,author_ai,structured_output,structured,6,3.0,clean,2764
creative,,editorial,author_ai,structured_output,structured,9,3.0,clean,2558
creative,,editorial,author_ai,structured_output,structured,7,3.0,clean,2763
creative,,editorial,author_ai,structured_output,structured,15,3.0,clean,2279
creative,,editorial,author_ai,structured_output,structured,13,3.0,clean,2759
creative,,editorial,author_ai,structured_output,structured,14,3.0,clean,2489
creative,,editorial,author_ai,structured_output,structured,11,3.0,clean,2947
creative,,editorial,author_ai,structured_output,structured,10,3.0,clean,2765
creative,,editorial,author_ai,structured_output,structured,12,3.0,clean,2684
creative,,editorial,author_ai,structured_output,structured,16,3.0,clean,2350
creative,,editorial,author_ai,structured_output,structured,17,5.5,clean,2245
creative,,editorial,author_ai,structured_output,structured,18,3.0,clean,2427
creative,,editorial,author_ai,structured_output,structured,19,4.0,clean,2637
creative,,editorial,author_awarded,expert_persona,structured,0,5.0,clean,2264
creative,,editorial,author_awarded,expert_persona,structured,3,5.0,clean,1873
creative,,editorial,author_awarded,expert_persona,structured,1,5.0,clean,1956
creative,,editorial,author_awarded,expert_persona,structured,2,4.0,clean,1983
creative,,editorial,author_awarded,expert_persona,structured,4,5.0,clean,1986
creative,,editorial,author_awarded,expert_persona,structured,6,5.0,clean,1496
creative,,editorial,author_awarded,expert_persona,structured,5,4.0,clean,1836
creative,,editorial,author_awarded,expert_persona,structured,10,4.0,clean,1803
creative,,editorial,author_awarded,expert_persona,structured,11,4.0,clean,1796
creative,,editorial,author_awarded,expert_persona,structured,8,4.0,clean,2034
creative,,editorial,author_awarded,expert_persona,structured,9,5.0,clean,2033
creative,,editorial,author_awarded,expert_persona,structured,7,5.0,clean,2375
creative,,editorial,author_awarded,expert_persona,structured,15,4.0,clean,1731
creative,,editorial,author_awarded,expert_persona,structured,14,4.0,clean,1889
creative,,editorial,author_awarded,expert_persona,structured,12,5.0,clean,2308
creative,,editorial,author_awarded,expert_persona,structured,13,5.0,clean,2001
creative,,editorial,author_awarded,expert_persona,structured,16,4.0,clean,1990
creative,,editorial,author_awarded,expert_persona,structured,17,4.0,clean,1796
creative,,editorial,author_awarded,expert_persona,structured,18,4.0,clean,1725
creative,,editorial,author_awarded,expert_persona,structured,19,5.0,clean,1951
creative,,editorial,author_awarded,fairness,structured,0,5.0,clean,1956
creative,,editorial,author_awarded,fairness,structured,1,5.0,clean,1946
creative,,editorial,author_awarded,fairness,structured,2,5.0,clean,1678
creative,,editorial,author_awarded,fairness,structured,3,5.0,clean,1796
creative,,editorial,author_awarded,fairness,structured,6,5.0,clean,1558
creative,,editorial,author_awarded,fairness,structured,5,6.0,clean,1848
creative,,editorial,author_awarded,fairness,structured,7,4.0,clean,1744
creative,,editorial,author_awarded,fairness,structured,8,5.0,clean,1527
creative,,editorial,author_awarded,fairness,structured,4,5.5,clean,2417
creative,,editorial,author_awarded,fairness,structured,9,6.0,clean,1835
creative,,editorial,author_awarded,fairness,structured,11,6.0,clean,1634
creative,,editorial,author_awarded,fairness,structured,10,5.0,clean,1743
creative,,editorial,author_awarded,fairness,structured,12,6.0,clean,1720
creative,,editorial,author_awarded,fairness,structured,15,5.0,clean,1602
creative,,editorial,author_awarded,fairness,structured,14,5.0,clean,1862
creative,,editorial,author_awarded,fairness,structured,13,5.0,clean,2033
creative,,editorial,author_awarded,fairness,structured,16,6.0,clean,1672
creative,,editorial,author_awarded,fairness,structured,17,6.0,clean,1721
creative,,editorial,author_awarded,fairness,structured,19,6.0,clean,1767
creative,,editorial,author_awarded,fairness,structured,18,5.0,clean,1897
creative,,editorial,author_awarded,rubric_focus,structured,0,5.0,clean,2319
creative,,editorial,author_awarded,rubric_focus,structured,1,4.0,clean,2392
creative,,editorial,author_awarded,rubric_focus,structured,6,4.0,clean,2096
creative,,editorial,author_awarded,rubric_focus,structured,2,5.0,clean,2220
creative,,editorial,author_awarded,rubric_focus,structured,5,5.0,clean,2317
creative,,editorial,author_awarded,rubric_focus,structured,4,5.0,clean,2357
creative,,editorial,author_awarded,rubric_focus,structured,7,5.0,clean,2359
creative,,editorial,author_awarded,rubric_focus,structured,3,4.0,clean,2545
creative,,editorial,author_awarded,rubric_focus,structured,8,5.0,clean,2286
creative,,editorial,author_awarded,rubric_focus,structured,9,5.0,clean,2392
creative,,editorial,author_awarded,rubric_focus,structured,10,5.0,clean,2324
creative,,editorial,author_awarded,rubric_focus,structured,13,5.0,clean,1935
creative,,editorial,author_awarded,rubric_focus,structured,11,4.0,clean,2255
creative,,editorial,author_awarded,rubric_focus,structured,12,4.0,clean,2416
creative,,editorial,author_awarded,rubric_focus,structured,17,5.0,clean,2260
creative,,editorial,author_awarded,rubric_focus,structured,16,5.0,clean,1948
creative,,editorial,author_awarded,rubric_focus,structured,15,5.0,clean,2167
creative,,editorial,author_awarded,rubric_focus,structured,19,4.0,clean,2092
creative,,editorial,author_awarded,rubric_focus,structured,18,5.0,clean,2068
creative,,editorial,author_awarded,rubric_focus,structured,14,4.0,clean,2609
creative,,editorial,author_awarded,structured_output,structured,1,4.0,clean,2253
creative,,editorial,author_awarded,structured_output,structured,0,5.5,clean,2879
creative,,editorial,author_awarded,structured_output,structured,3,5.0,clean,2661
creative,,editorial,author_awarded,structured_output,structured,2,4.0,clean,2932
creative,,editorial,author_awarded,structured_output,structured,4,5.0,clean,2481
creative,,editorial,author_awarded,structured_output,structured,6,4.0,clean,2380
creative,,editorial,author_awarded,structured_output,structured,5,4.0,clean,3066
creative,,editorial,author_awarded,structured_output,structured,8,5.0,clean,2031
creative,,editorial,author_awarded,structured_output,structured,10,4.0,clean,2421
creative,,editorial,author_awarded,structured_output,structured,9,5.5,clean,2577
creative,,editorial,author_awarded,structured_output,structured,7,5.0,clean,2806
creative,,editorial,author_awarded,structured_output,structured,12,5.0,clean,2400
creative,,editorial,author_awarded,structured_output,structured,11,4.0,clean,3231
creative,,editorial,author_awarded,structured_output,structured,13,4.0,clean,2251
creative,,editorial,author_awarded,structured_output,structured,15,5.0,clean,2286
creative,,editorial,author_awarded,structured_output,structured,16,4.0,clean,2973
creative,,editorial,author_awarded,structured_output,structured,14,4.0,clean,2708
creative,,editorial,author_awarded,structured_output,structured,18,4.0,clean,2542
creative,,editorial,author_awarded,structured_output,structured,17,5.0,clean,2640
creative,,editorial,author_awarded,structured_output,structured,19,4.0,clean,3363
creative,,editorial,author_human,expert_persona,structured,0,4.0,clean,1876
creative,,editorial,author_human,expert_persona,structured,1,5.0,clean,1488
creative,,editorial,author_human,expert_persona,structured,2,4.0,clean,1834
creative,,editorial,author_human,expert_persona,structured,3,4.0,clean,1900
creative,,editorial,author_human,expert_persona,structured,4,4.0,clean,1680
creative,,editorial,author_human,expert_persona,structured,5,5.0,clean,1714
creative,,editorial,author_human,expert_persona,structured,6,3.0,clean,1630
creative,,editorial,author_human,expert_persona,structured,7,4.0,clean,1725
creative,,editorial,author_human,expert_persona,structured,8,4.0,clean,2277
creative,,editorial,author_human,expert_persona,structured,9,4.0,clean,2297
creative,,editorial,author_human,expert_persona,structured,10,4.0,clean,1716
creative,,editorial,author_human,expert_persona,structured,12,4.0,clean,1616
creative,,editorial,author_human,expert_persona,structured,13,4.0,clean,1659
creative,,editorial,author_human,expert_persona,structured,11,4.0,clean,2271
creative,,editorial,author_human,expert_persona,structured,14,4.0,clean,2461
creative,,editorial,author_human,expert_persona,structured,15,4.0,clean,1959
creative,,editorial,author_human,expert_persona,structured,16,4.0,clean,1916
creative,,editorial,author_human,expert_persona,structured,19,4.0,ambiguous_multiple_numbers,1635
creative,,editorial,author_human,expert_persona,structured,18,5.0,clean,2192
creative,,editorial,author_human,expert_persona,structured,17,5.0,clean,2330
creative,,editorial,author_human,fairness,structured,1,4.0,clean,1801
creative,,editorial,author_human,fairness,structured,0,4.0,clean,1946
creative,,editorial,author_human,fairness,structured,2,4.0,clean,1688
creative,,editorial,author_human,fairness,structured,3,5.0,clean,1977
creative,,editorial,author_human,fairness,structured,4,4.0,clean,1741
creative,,editorial,author_human,fairness,structured,5,5.0,clean,1863
creative,,editorial,author_human,fairness,structured,7,5.0,clean,1772
creative,,editorial,author_human,fairness,structured,6,5.0,clean,1894
creative,,editorial,author_human,fairness,structured,8,4.0,clean,1831
creative,,editorial,author_human,fairness,structured,9,5.0,clean,1822
creative,,editorial,author_human,fairness,structured,11,5.0,clean,1723
creative,,editorial,author_human,fairness,structured,12,4.0,clean,1619
creative,,editorial,author_human,fairness,structured,10,5.0,clean,1824
creative,,editorial,author_human,fairness,structured,14,5.0,clean,1788
creative,,editorial,author_human,fairness,structured,15,5.0,clean,1653
creative,,editorial,author_human,fairness,structured,13,4.0,clean,1932
creative,,editorial,author_human,fairness,structured,16,5.0,clean,2046
creative,,editorial,author_human,fairness,structured,17,4.0,clean,1544
creative,,editorial,author_human,fairness,structured,19,4.0,clean,1762
creative,,editorial,author_human,fairness,structured,18,5.0,clean,1773
creative,,editorial,author_human,rubric_focus,structured,0,4.0,clean,2244
creative,,editorial,author_human,rubric_focus,structured,1,5.0,clean,2118
creative,,editorial,author_human,rubric_focus,structured,2,4.0,clean,2269
creative,,editorial,author_human,rubric_focus,structured,3,6.0,clean,2121
creative,,editorial,author_human,rubric_focus,structured,5,4.0,clean,2291
creative,,editorial,author_human,rubric_focus,structured,4,4.0,clean,2731
creative,,editorial,author_human,rubric_focus,structured,7,5.0,clean,1895
creative,,editorial,author_human,rubric_focus,structured,6,4.0,clean,2280
creative,,editorial,author_human,rubric_focus,structured,8,5.0,clean,2479
creative,,editorial,author_human,rubric_focus,structured,10,4.0,clean,1990
creative,,editorial,author_human,rubric_focus,structured,12,5.0,clean,2220
creative,,editorial,author_human,rubric_focus,structured,9,4.0,clean,2520
creative,,editorial,author_human,rubric_focus,structured,13,5.0,clean,2204
creative,,editorial,author_human,rubric_focus,structured,11,5.0,clean,3000
creative,,editorial,author_human,rubric_focus,structured,14,5.0,clean,2083
creative,,editorial,author_human,rubric_focus,structured,15,5.0,clean,2350
creative,,editorial,author_human,rubric_focus,structured,16,5.0,clean,2208
creative,,editorial,author_human,rubric_focus,structured,18,5.0,clean,1864
creative,,editorial,author_human,rubric_focus,structured,17,5.0,clean,2341
creative,,editorial,author_human,rubric_focus,structured,19,4.0,clean,2274
creative,,editorial,author_human,structured_output,structured,0,6.5,clean,2212
creative,,editorial,author_human,structured_output,structured,1,5.0,clean,2353
creative,,editorial,author_human,structured_output,structured,2,6.75,clean,2783
creative,,editorial,author_human,structured_output,structured,3,5.0,clean,2187
creative,,editorial,author_human,structured_output,structured,5,4.0,clean,2282
creative,,editorial,author_human,structured_output,structured,4,4.5,clean,2779
creative,,editorial,author_human,structured_output,structured,10,5.0,clean,1924
creative,,editorial,author_human,structured_output,structured,6,6.0,clean,2412
creative,,editorial,author_human,structured_output,structured,7,4.0,clean,2427
creative,,editorial,author_human,structured_output,structured,8,5.0,clean,2822
creative,,editorial,author_human,structured_output,structured,11,5.0,clean,2458
creative,,editorial,author_human,structured_output,structured,9,5.0,clean,3333
creative,,editorial,author_human,structured_output,structured,13,5.0,clean,2308
creative,,editorial,author_human,structured_output,structured,12,5.0,clean,2730
creative,,editorial,author_human,structured_output,structured,16,5.0,clean,2018
creative,,editorial,author_human,structured_output,structured,14,4.0,clean,2437
creative,,editorial,author_human,structured_output,structured,17,5.0,clean,2391
creative,,editorial,author_human,structured_output,structured,15,4.0,clean,2597
creative,,editorial,author_human,structured_output,structured,19,5.0,clean,2316
creative,,editorial,author_human,structured_output,structured,18,5.0,clean,2365
creative,,editorial,bare,expert_persona,control,0,5.0,clean,1898
creative,,editorial,bare,expert_persona,control,1,4.0,clean,2332
creative,,editorial,bare,expert_persona,control,2,5.0,clean,2146
creative,,editorial,bare,expert_persona,control,3,6.0,clean,2249
creative,,editorial,bare,expert_persona,control,4,5.0,clean,2481
creative,,editorial,bare,expert_persona,control,5,6.0,clean,1749
creative,,editorial,bare,expert_persona,control,6,5.0,clean,1963
creative,,editorial,bare,expert_persona,control,8,5.0,clean,2118
creative,,editorial,bare,expert_persona,control,11,6.0,clean,1634
creative,,editorial,bare,expert_persona,control,7,5.0,clean,2343
creative,,editorial,bare,expert_persona,control,10,5.0,clean,1972
creative,,editorial,bare,expert_persona,control,12,6.0,clean,1709
creative,,editorial,bare,expert_persona,control,9,5.0,clean,2139
creative,,editorial,bare,expert_persona,control,13,6.0,clean,1593
creative,,editorial,bare,expert_persona,control,15,6.5,clean,1498
creative,,editorial,bare,expert_persona,control,14,6.0,clean,2329
creative,,editorial,bare,expert_persona,control,18,5.0,clean,1732
creative,,editorial,bare,expert_persona,control,16,4.0,clean,2078
creative,,editorial,bare,expert_persona,control,17,4.0,clean,1906
creative,,editorial,bare,expert_persona,control,19,4.0,clean,2212
creative,,editorial,bare,fairness,control,0,6.5,clean,1738
creative,,editorial,bare,fairness,control,3,6.5,clean,1459
creative,,editorial,bare,fairness,control,2,5.0,clean,1804
creative,,editorial,bare,fairness,control,1,5.0,clean,2238
creative,,editorial,bare,fairness,control,4,4.0,clean,1826
creative,,editorial,bare,fairness,control,5,6.0,clean,1683
creative,,editorial,bare,fairness,control,6,6.5,clean,1628
creative,,editorial,bare,fairness,control,7,5.0,clean,1660
creative,,editorial,bare,fairness,control,10,7.0,clean,1711
creative,,editorial,bare,fairness,control,9,7.0,clean,1707
creative,,editorial,bare,fairness,control,8,6.5,clean,1718
creative,,editorial,bare,fairness,control,11,6.0,clean,1390
creative,,editorial,bare,fairness,control,12,4.0,clean,1964
creative,,editorial,bare,fairness,control,13,7.0,clean,1669
creative,,editorial,bare,fairness,control,14,7.0,clean,1624
creative,,editorial,bare,fairness,control,16,6.5,clean,1527
creative,,editorial,bare,fairness,control,17,6.5,clean,1439
creative,,editorial,bare,fairness,control,15,6.0,clean,1852
creative,,editorial,bare,fairness,control,18,6.5,clean,1766
creative,,editorial,bare,fairness,control,19,6.0,clean,1585
creative,,editorial,bare,rubric_focus,control,6,5.0,clean,2273
creative,,editorial,bare,rubric_focus,control,0,6.5,clean,2425
creative,,editorial,bare,rubric_focus,control,3,6.5,clean,2401
creative,,editorial,bare,rubric_focus,control,1,7.0,clean,2164
creative,,editorial,bare,rubric_focus,control,7,5.0,clean,2096
creative,,editorial,bare,rubric_focus,control,4,6.0,clean,2319
creative,,editorial,bare,rubric_focus,control,8,6.5,clean,2212
creative,,editorial,bare,rubric_focus,control,2,6.5,clean,2339
creative,,editorial,bare,rubric_focus,control,5,6.5,clean,2380
creative,,editorial,bare,rubric_focus,control,10,6.0,clean,2143
creative,,editorial,bare,rubric_focus,control,9,6.5,clean,2283
creative,,editorial,bare,rubric_focus,control,11,6.0,clean,2135
creative,,editorial,bare,rubric_focus,control,12,6.5,clean,2109
creative,,editorial,bare,rubric_focus,control,14,7.0,clean,2186
creative,,editorial,bare,rubric_focus,control,13,5.0,clean,2338
creative,,editorial,bare,rubric_focus,control,18,6.0,clean,2142
creative,,editorial,bare,rubric_focus,control,15,5.0,clean,2296
creative,,editorial,bare,rubric_focus,control,17,5.0,clean,2259
creative,,editorial,bare,rubric_focus,control,16,6.0,clean,2334
creative,,editorial,bare,rubric_focus,control,19,5.0,clean,2357
creative,,editorial,bare,structured_output,control,0,5.0,clean,2633
creative,,editorial,bare,structured_output,control,2,6.5,clean,2242
creative,,editorial,bare,structured_output,control,1,5.0,clean,2822
creative,,editorial,bare,structured_output,control,3,5.0,clean,2621
creative,,editorial,bare,structured_output,control,5,6.0,clean,2452
creative,,editorial,bare,structured_output,control,4,6.0,clean,2521
creative,,editorial,bare,structured_output,control,6,6.5,clean,2349
creative,,editorial,bare,structured_output,control,7,7.0,clean,2341
creative,,editorial,bare,structured_output,control,10,5.0,clean,2446
creative,,editorial,bare,structured_output,control,9,6.0,clean,2783
creative,,editorial,bare,structured_output,control,8,6.5,clean,2299
creative,,editorial,bare,structured_output,control,11,6.0,clean,2422
creative,,editorial,bare,structured_output,control,12,6.5,clean,2516
creative,,editorial,bare,structured_output,control,13,7.0,clean,2372
creative,,editorial,bare,structured_output,control,14,5.0,clean,2536
