model_key,framing,condition,family,sample_id,scalar,extraction_status,thinking_length
grok,first_person,vibe_carnivore,biohacker,10,5.0,clean,2923
grok,first_person,vibe_carnivore,biohacker,11,6.0,clean,3695
grok,first_person,vibe_carnivore,biohacker,12,6.0,clean,2847
grok,first_person,vibe_carnivore,biohacker,13,5.0,clean,3199
grok,first_person,vibe_carnivore,biohacker,14,6.0,clean,3780
grok,first_person,vibe_carnivore,biohacker,15,6.0,clean,2947
grok,first_person,vibe_carnivore,biohacker,16,5.0,clean,3245
grok,first_person,vibe_carnivore,biohacker,17,5.0,clean,3181
grok,first_person,vibe_carnivore,biohacker,18,7.0,clean,3359
grok,first_person,vibe_carnivore,biohacker,19,5.0,clean,3198
grok,first_person,vibe_conspiracy_mild,crunchy,0,5.0,clean,3179
grok,first_person,vibe_conspiracy_mild,crunchy,1,6.0,clean,3024
grok,first_person,vibe_conspiracy_mild,crunchy,2,5.0,clean,3061
grok,first_person,vibe_conspiracy_mild,crunchy,3,5.0,clean,2749
grok,first_person,vibe_conspiracy_mild,crunchy,4,5.0,clean,3215
grok,first_person,vibe_conspiracy_mild,crunchy,5,5.0,clean,2782
grok,first_person,vibe_conspiracy_mild,crunchy,6,5.0,clean,3171
grok,first_person,vibe_conspiracy_mild,crunchy,7,,refusal,2806
grok,first_person,vibe_conspiracy_mild,crunchy,8,5.0,clean,3145
grok,first_person,vibe_conspiracy_mild,crunchy,9,5.0,clean,2763
grok,first_person,vibe_conspiracy_mild,crunchy,11,5.0,clean,2498
grok,first_person,vibe_conspiracy_mild,crunchy,10,4.0,clean,2657
grok,first_person,vibe_conspiracy_mild,crunchy,12,6.0,clean,2611
grok,first_person,vibe_conspiracy_mild,crunchy,13,6.0,clean,2713
grok,first_person,vibe_conspiracy_mild,crunchy,16,6.0,clean,2843
grok,first_person,vibe_conspiracy_mild,crunchy,14,6.0,clean,3403
grok,first_person,vibe_conspiracy_mild,crunchy,15,6.0,clean,3204
grok,first_person,vibe_conspiracy_mild,crunchy,17,4.0,clean,2835
grok,first_person,vibe_conspiracy_mild,crunchy,18,6.0,clean,2754
grok,first_person,vibe_conspiracy_mild,crunchy,19,6.0,clean,3279
grok,first_person,vibe_crunchy_mom,crunchy,0,5.0,clean,3737
grok,first_person,vibe_crunchy_mom,crunchy,1,5.0,clean,3679
grok,first_person,vibe_crunchy_mom,crunchy,2,5.0,clean,3365
grok,first_person,vibe_crunchy_mom,crunchy,3,6.0,clean,3089
grok,first_person,vibe_crunchy_mom,crunchy,4,7.0,clean,3226
grok,first_person,vibe_crunchy_mom,crunchy,5,4.0,clean,2993
grok,first_person,vibe_crunchy_mom,crunchy,6,6.0,clean,3337
grok,first_person,vibe_crunchy_mom,crunchy,7,5.0,clean,3191
grok,first_person,vibe_crunchy_mom,crunchy,8,5.0,clean,3422
grok,first_person,vibe_crunchy_mom,crunchy,9,6.0,clean,3260
grok,first_person,vibe_crunchy_mom,crunchy,10,6.0,clean,3500
grok,first_person,vibe_crunchy_mom,crunchy,11,6.0,clean,3074
grok,first_person,vibe_crunchy_mom,crunchy,12,5.0,clean,3536
grok,first_person,vibe_crunchy_mom,crunchy,13,6.0,clean,3275
grok,first_person,vibe_crunchy_mom,crunchy,15,5.0,clean,3142
grok,first_person,vibe_crunchy_mom,crunchy,14,5.0,clean,3205
grok,first_person,vibe_crunchy_mom,crunchy,16,6.0,clean,3110
grok,first_person,vibe_crunchy_mom,crunchy,17,6.0,clean,3524
grok,first_person,vibe_crunchy_mom,crunchy,18,6.0,clean,3344
grok,first_person,vibe_crunchy_mom,crunchy,19,6.0,clean,3499
grok,first_person,vibe_crystals,alt_wellness,0,6.0,clean,3029
grok,first_person,vibe_crystals,alt_wellness,1,6.0,clean,3094
grok,first_person,vibe_crystals,alt_wellness,2,5.0,clean,2875
grok,first_person,vibe_crystals,alt_wellness,3,6.0,clean,2421
grok,first_person,vibe_crystals,alt_wellness,4,6.0,clean,2820
grok,first_person,vibe_crystals,alt_wellness,5,6.0,clean,3098
grok,first_person,vibe_crystals,alt_wellness,6,5.0,clean,3387
grok,first_person,vibe_crystals,alt_wellness,7,6.0,clean,2880
grok,first_person,vibe_crystals,alt_wellness,10,5.0,clean,3191
grok,first_person,vibe_crystals,alt_wellness,9,5.0,clean,2892
grok,first_person,vibe_crystals,alt_wellness,8,6.0,clean,3059
grok,first_person,vibe_crystals,alt_wellness,11,5.0,clean,3104
grok,first_person,vibe_crystals,alt_wellness,14,6.0,clean,2663
grok,first_person,vibe_crystals,alt_wellness,13,7.0,clean,3065
grok,first_person,vibe_crystals,alt_wellness,15,5.0,clean,2915
grok,first_person,vibe_crystals,alt_wellness,16,6.0,clean,2896
grok,first_person,vibe_crystals,alt_wellness,17,6.0,clean,2831
grok,first_person,vibe_crystals,alt_wellness,12,6.0,clean,3619
grok,first_person,vibe_crystals,alt_wellness,18,6.0,clean,3450
grok,first_person,vibe_crystals,alt_wellness,19,6.0,clean,3365
grok,first_person,vibe_deadline_crunch,chaotic_life,0,5.0,clean,2882
grok,first_person,vibe_deadline_crunch,chaotic_life,1,5.0,clean,2973
grok,first_person,vibe_deadline_crunch,chaotic_life,2,6.0,clean,3222
grok,first_person,vibe_deadline_crunch,chaotic_life,5,4.0,clean,2799
grok,first_person,vibe_deadline_crunch,chaotic_life,4,5.0,clean,2938
grok,first_person,vibe_deadline_crunch,chaotic_life,3,5.0,clean,3255
grok,first_person,vibe_deadline_crunch,chaotic_life,6,6.0,clean,2880
grok,first_person,vibe_deadline_crunch,chaotic_life,7,5.0,clean,2911
grok,first_person,vibe_deadline_crunch,chaotic_life,10,5.0,clean,2707
grok,first_person,vibe_deadline_crunch,chaotic_life,9,5.0,clean,2955
grok,first_person,vibe_deadline_crunch,chaotic_life,11,5.0,clean,2799
grok,first_person,vibe_deadline_crunch,chaotic_life,8,6.0,clean,3441
grok,first_person,vibe_deadline_crunch,chaotic_life,12,6.0,clean,3001
grok,first_person,vibe_deadline_crunch,chaotic_life,13,6.0,clean,2865
grok,first_person,vibe_deadline_crunch,chaotic_life,15,5.0,clean,2932
grok,first_person,vibe_deadline_crunch,chaotic_life,14,6.0,clean,3134
grok,first_person,vibe_deadline_crunch,chaotic_life,17,6.0,clean,3067
grok,first_person,vibe_deadline_crunch,chaotic_life,16,5.0,clean,2905
grok,first_person,vibe_deadline_crunch,chaotic_life,18,5.0,clean,3178
grok,first_person,vibe_deadline_crunch,chaotic_life,19,4.0,clean,2679
grok,first_person,vibe_detox_juice,alt_wellness,1,5.0,clean,2865
grok,first_person,vibe_detox_juice,alt_wellness,0,5.0,clean,3018
grok,first_person,vibe_detox_juice,alt_wellness,3,5.0,clean,3042
grok,first_person,vibe_detox_juice,alt_wellness,2,5.0,clean,3008
grok,first_person,vibe_detox_juice,alt_wellness,5,6.0,clean,3176
grok,first_person,vibe_detox_juice,alt_wellness,4,6.0,clean,3356
grok,first_person,vibe_detox_juice,alt_wellness,6,6.0,clean,3079
grok,first_person,vibe_detox_juice,alt_wellness,7,5.0,clean,3113
grok,first_person,vibe_detox_juice,alt_wellness,11,5.0,clean,2765
grok,first_person,vibe_detox_juice,alt_wellness,9,5.0,clean,3139
grok,first_person,vibe_detox_juice,alt_wellness,10,6.0,clean,2776
grok,first_person,vibe_detox_juice,alt_wellness,8,6.0,clean,3172
grok,first_person,vibe_detox_juice,alt_wellness,13,5.0,clean,2550
grok,first_person,vibe_detox_juice,alt_wellness,12,5.0,clean,3381
grok,first_person,vibe_detox_juice,alt_wellness,16,5.0,clean,3196
grok,first_person,vibe_detox_juice,alt_wellness,15,6.0,clean,2838
grok,first_person,vibe_detox_juice,alt_wellness,14,5.0,clean,3221
grok,first_person,vibe_detox_juice,alt_wellness,17,6.0,clean,3407
grok,first_person,vibe_detox_juice,alt_wellness,19,5.0,clean,3033
grok,first_person,vibe_detox_juice,alt_wellness,18,4.0,clean,3402
grok,first_person,vibe_energy_healer,alt_wellness,1,5.0,clean,3012
grok,first_person,vibe_energy_healer,alt_wellness,0,5.0,clean,3218
grok,first_person,vibe_energy_healer,alt_wellness,2,6.0,clean,2901
grok,first_person,vibe_energy_healer,alt_wellness,3,5.0,clean,2386
grok,first_person,vibe_energy_healer,alt_wellness,4,6.0,clean,3177
grok,first_person,vibe_energy_healer,alt_wellness,7,6.0,clean,3069
grok,first_person,vibe_energy_healer,alt_wellness,5,5.0,clean,3382
grok,first_person,vibe_energy_healer,alt_wellness,8,6.0,clean,3011
grok,first_person,vibe_energy_healer,alt_wellness,6,,no_scalar_found,3430
grok,first_person,vibe_energy_healer,alt_wellness,9,5.0,clean,3304
grok,first_person,vibe_energy_healer,alt_wellness,10,5.0,clean,3592
grok,first_person,vibe_energy_healer,alt_wellness,13,4.0,clean,2925
grok,first_person,vibe_energy_healer,alt_wellness,11,6.0,clean,3189
grok,first_person,vibe_energy_healer,alt_wellness,15,6.0,clean,2875
grok,first_person,vibe_energy_healer,alt_wellness,12,6.0,clean,3480
grok,first_person,vibe_energy_healer,alt_wellness,14,5.0,clean,3155
grok,first_person,vibe_energy_healer,alt_wellness,18,6.0,clean,2835
grok,first_person,vibe_energy_healer,alt_wellness,16,6.0,clean,3266
grok,first_person,vibe_energy_healer,alt_wellness,17,5.0,clean,3045
grok,first_person,vibe_energy_healer,alt_wellness,19,5.0,clean,3082
grok,first_person,vibe_essential_oils,crunchy,2,5.0,clean,2917
grok,first_person,vibe_essential_oils,crunchy,0,4.0,clean,3106
grok,first_person,vibe_essential_oils,crunchy,1,6.0,clean,3189
grok,first_person,vibe_essential_oils,crunchy,3,6.0,clean,3168
grok,first_person,vibe_essential_oils,crunchy,4,5.0,clean,3336
grok,first_person,vibe_essential_oils,crunchy,5,5.0,clean,3609
grok,first_person,vibe_essential_oils,crunchy,7,5.0,clean,3619
grok,first_person,vibe_essential_oils,crunchy,6,6.0,clean,3614
grok,first_person,vibe_essential_oils,crunchy,8,6.0,clean,3558
grok,first_person,vibe_essential_oils,crunchy,9,,no_scalar_found,3750
grok,first_person,vibe_essential_oils,crunchy,10,5.0,clean,2708
grok,first_person,vibe_essential_oils,crunchy,11,5.0,clean,3452
grok,first_person,vibe_essential_oils,crunchy,12,5.0,clean,3230
grok,first_person,vibe_essential_oils,crunchy,13,5.0,clean,3136
grok,first_person,vibe_essential_oils,crunchy,14,5.0,clean,3306
grok,first_person,vibe_essential_oils,crunchy,16,6.0,clean,2935
grok,first_person,vibe_essential_oils,crunchy,15,5.0,clean,3601
grok,first_person,vibe_essential_oils,crunchy,19,5.0,clean,3141
grok,first_person,vibe_essential_oils,crunchy,18,5.0,clean,3176
grok,first_person,vibe_essential_oils,crunchy,17,6.0,clean,3753
grok,first_person,vibe_family_drama,chaotic_life,2,6.0,clean,3109
grok,first_person,vibe_family_drama,chaotic_life,0,5.0,clean,2898
grok,first_person,vibe_family_drama,chaotic_life,1,5.0,clean,2821
grok,first_person,vibe_family_drama,chaotic_life,3,5.0,clean,2592
grok,first_person,vibe_family_drama,chaotic_life,4,6.0,clean,2746
grok,first_person,vibe_family_drama,chaotic_life,5,5.0,clean,2939
grok,first_person,vibe_family_drama,chaotic_life,7,5.0,clean,2427
grok,first_person,vibe_family_drama,chaotic_life,6,5.0,clean,2897
grok,first_person,vibe_family_drama,chaotic_life,9,5.0,clean,3112
grok,first_person,vibe_family_drama,chaotic_life,8,5.0,clean,3567
grok,first_person,vibe_family_drama,chaotic_life,10,5.0,clean,3127
grok,first_person,vibe_family_drama,chaotic_life,12,5.0,clean,2627
grok,first_person,vibe_family_drama,chaotic_life,11,5.0,clean,2800
grok,first_person,vibe_family_drama,chaotic_life,14,6.0,clean,2736
grok,first_person,vibe_family_drama,chaotic_life,13,4.0,clean,2861
grok,first_person,vibe_family_drama,chaotic_life,16,5.0,clean,2780
grok,first_person,vibe_family_drama,chaotic_life,15,5.0,clean,2971
grok,first_person,vibe_family_drama,chaotic_life,18,5.0,clean,2933
grok,first_person,vibe_family_drama,chaotic_life,17,6.0,clean,3031
grok,first_person,vibe_family_drama,chaotic_life,19,5.0,clean,2912
grok,first_person,vibe_hsp,personality,0,5.0,clean,3111
grok,first_person,vibe_hsp,personality,2,6.0,clean,3244
grok,first_person,vibe_hsp,personality,4,5.0,clean,3028
grok,first_person,vibe_hsp,personality,1,6.0,clean,3255
grok,first_person,vibe_hsp,personality,3,6.0,clean,3527
grok,first_person,vibe_hsp,personality,5,6.0,clean,3250
grok,first_person,vibe_hsp,personality,6,6.0,clean,2807
grok,first_person,vibe_hsp,personality,8,6.0,clean,3037
grok,first_person,vibe_hsp,personality,7,5.0,clean,3096
grok,first_person,vibe_hsp,personality,9,4.0,clean,3255
grok,first_person,vibe_hsp,personality,10,5.0,clean,4048
grok,first_person,vibe_hsp,personality,11,5.0,clean,3430
grok,first_person,vibe_hsp,personality,13,4.0,clean,3254
grok,first_person,vibe_hsp,personality,12,4.0,clean,3394
grok,first_person,vibe_hsp,personality,14,6.0,clean,3049
grok,first_person,vibe_hsp,personality,16,5.0,clean,3389
grok,first_person,vibe_hsp,personality,15,4.0,clean,3254
grok,first_person,vibe_hsp,personality,17,5.0,clean,3609
grok,first_person,vibe_hsp,personality,18,5.0,clean,2988
grok,first_person,vibe_hsp,personality,19,6.0,clean,3071
grok,first_person,vibe_manifestation,alt_wellness,0,6.0,clean,2910
grok,first_person,vibe_manifestation,alt_wellness,1,6.0,clean,3787
grok,first_person,vibe_manifestation,alt_wellness,2,6.0,clean,2914
grok,first_person,vibe_manifestation,alt_wellness,3,6.0,clean,3199
grok,first_person,vibe_manifestation,alt_wellness,5,5.0,clean,2733
grok,first_person,vibe_manifestation,alt_wellness,4,6.0,clean,3208
grok,first_person,vibe_manifestation,alt_wellness,6,5.0,clean,3021
grok,first_person,vibe_manifestation,alt_wellness,7,5.0,clean,2737
grok,first_person,vibe_manifestation,alt_wellness,8,5.0,clean,2922
grok,first_person,vibe_manifestation,alt_wellness,9,5.0,clean,2983
grok,first_person,vibe_manifestation,alt_wellness,10,6.0,clean,2835
grok,first_person,vibe_manifestation,alt_wellness,11,6.0,clean,3121
grok,first_person,vibe_manifestation,alt_wellness,12,6.0,clean,3244
grok,first_person,vibe_manifestation,alt_wellness,13,4.0,clean,2462
grok,first_person,vibe_manifestation,alt_wellness,15,6.0,clean,2451
grok,first_person,vibe_manifestation,alt_wellness,14,6.0,clean,3179
grok,first_person,vibe_manifestation,alt_wellness,16,5.0,clean,2637
grok,first_person,vibe_manifestation,alt_wellness,17,6.0,clean,3428
grok,first_person,vibe_manifestation,alt_wellness,18,6.0,clean,2794
grok,first_person,vibe_manifestation,alt_wellness,19,6.0,clean,3136
grok,first_person,vibe_mercury_retrograde,chaotic_life,0,6.0,clean,3328
grok,first_person,vibe_mercury_retrograde,chaotic_life,3,5.0,clean,2673
grok,first_person,vibe_mercury_retrograde,chaotic_life,2,5.0,clean,3485
grok,first_person,vibe_mercury_retrograde,chaotic_life,1,5.0,clean,3562
grok,first_person,vibe_mercury_retrograde,chaotic_life,4,5.0,clean,3122
grok,first_person,vibe_mercury_retrograde,chaotic_life,5,5.0,clean,2744
grok,first_person,vibe_mercury_retrograde,chaotic_life,6,5.0,clean,3014
grok,first_person,vibe_mercury_retrograde,chaotic_life,8,5.0,clean,3333
grok,first_person,vibe_mercury_retrograde,chaotic_life,7,5.0,clean,3284
grok,first_person,vibe_mercury_retrograde,chaotic_life,9,6.0,clean,3673
grok,first_person,vibe_mercury_retrograde,chaotic_life,10,6.0,clean,3580
grok,first_person,vibe_mercury_retrograde,chaotic_life,11,5.0,clean,3366
grok,first_person,vibe_mercury_retrograde,chaotic_life,12,5.0,clean,2975
grok,first_person,vibe_mercury_retrograde,chaotic_life,14,7.0,clean,2827
grok,first_person,vibe_mercury_retrograde,chaotic_life,15,4.0,clean,3374
grok,first_person,vibe_mercury_retrograde,chaotic_life,13,6.0,clean,3305
grok,first_person,vibe_mercury_retrograde,chaotic_life,16,5.0,clean,3331
grok,first_person,vibe_mercury_retrograde,chaotic_life,17,5.0,clean,2828
grok,first_person,vibe_mercury_retrograde,chaotic_life,18,6.0,clean,2783
grok,first_person,vibe_mercury_retrograde,chaotic_life,19,5.0,clean,3570
grok,first_person,vibe_people_pleaser,personality,2,6.0,clean,3373
grok,first_person,vibe_people_pleaser,personality,1,6.0,clean,3634
grok,first_person,vibe_people_pleaser,personality,0,5.0,clean,4330
grok,first_person,vibe_people_pleaser,personality,4,6.0,clean,2940
grok,first_person,vibe_people_pleaser,personality,3,6.0,clean,3229
grok,first_person,vibe_people_pleaser,personality,5,6.0,clean,2834
grok,first_person,vibe_people_pleaser,personality,6,6.0,clean,3056
grok,first_person,vibe_people_pleaser,personality,7,5.0,clean,3218
grok,first_person,vibe_people_pleaser,personality,8,5.0,clean,3120
grok,first_person,vibe_people_pleaser,personality,9,4.0,clean,3273
grok,first_person,vibe_people_pleaser,personality,10,5.0,clean,2834
grok,first_person,vibe_people_pleaser,personality,11,5.0,clean,2764
grok,first_person,vibe_people_pleaser,personality,13,5.0,clean,2612
grok,first_person,vibe_people_pleaser,personality,12,5.0,clean,3509
grok,first_person,vibe_people_pleaser,personality,15,5.0,clean,3009
grok,first_person,vibe_people_pleaser,personality,14,6.0,clean,3784
grok,first_person,vibe_people_pleaser,personality,16,5.0,clean,3102
grok,first_person,vibe_people_pleaser,personality,17,5.0,clean,3071
grok,first_person,vibe_people_pleaser,personality,19,5.0,clean,3311
grok,first_person,vibe_people_pleaser,personality,18,5.0,clean,3873
grok,first_person,vibe_perfectionist,personality,0,5.0,clean,2976
grok,first_person,vibe_perfectionist,personality,2,5.0,clean,2861
grok,first_person,vibe_perfectionist,personality,1,5.0,clean,3149
grok,first_person,vibe_perfectionist,personality,3,5.0,clean,3071
grok,first_person,vibe_perfectionist,personality,4,4.0,clean,2594
grok,first_person,vibe_perfectionist,personality,5,5.0,clean,2532
grok,first_person,vibe_perfectionist,personality,6,4.0,clean,2903
grok,first_person,vibe_perfectionist,personality,7,4.0,clean,3074
grok,first_person,vibe_perfectionist,personality,8,6.0,clean,3292
grok,first_person,vibe_perfectionist,personality,9,4.0,clean,3096
grok,first_person,vibe_perfectionist,personality,10,5.0,clean,3258
grok,first_person,vibe_perfectionist,personality,11,6.0,clean,3080
grok,first_person,vibe_perfectionist,personality,12,5.0,clean,3429
grok,first_person,vibe_perfectionist,personality,14,,no_scalar_found,3149
grok,first_person,vibe_perfectionist,personality,15,5.0,clean,2400
grok,first_person,vibe_perfectionist,personality,13,6.0,clean,3527
grok,first_person,vibe_perfectionist,personality,16,6.0,clean,3003
grok,first_person,vibe_perfectionist,personality,17,4.0,clean,3429
grok,first_person,vibe_perfectionist,personality,19,5.0,clean,2860
grok,first_person,vibe_perfectionist,personality,18,5.0,clean,3382
grok,first_person,vibe_quantified_self,biohacker,0,6.0,clean,2902
grok,first_person,vibe_quantified_self,biohacker,1,6.0,clean,2885
grok,first_person,vibe_quantified_self,biohacker,4,5.0,clean,2708
grok,first_person,vibe_quantified_self,biohacker,2,4.0,clean,3136
grok,first_person,vibe_quantified_self,biohacker,3,5.0,clean,2823
grok,first_person,vibe_quantified_self,biohacker,5,,no_scalar_found,2993
grok,first_person,vibe_quantified_self,biohacker,6,6.0,clean,3079
grok,first_person,vibe_quantified_self,biohacker,7,5.0,clean,3142
grok,first_person,vibe_quantified_self,biohacker,8,4.0,clean,2868
grok,first_person,vibe_quantified_self,biohacker,10,6.0,clean,2740
grok,first_person,vibe_quantified_self,biohacker,9,6.0,clean,2894
grok,first_person,vibe_quantified_self,biohacker,11,5.0,clean,2626
grok,first_person,vibe_quantified_self,biohacker,13,5.0,clean,2840
grok,first_person,vibe_quantified_self,biohacker,12,5.0,clean,3464
grok,first_person,vibe_quantified_self,biohacker,14,6.0,clean,3188
grok,first_person,vibe_quantified_self,biohacker,16,6.0,clean,2681
grok,first_person,vibe_quantified_self,biohacker,15,5.0,clean,2775
